1.8564874208181574,1
1.846327249719927,2
1.8353491942234077,3
1.8352625275821128,4
1.8346455082120419,5
1.8356616600675495,6
1.8351461429226603,7
1.8257567905665537,8
1.8247738529891333,9
1.824613268496936,10
1.8246195526864504,11
1.8142019357673917,12
1.8137521577549054,13
1.8134404914735822,14
1.8025980036306504,15
1.80210690024615,16
1.802579500826209,17
1.8030683142834096,18
1.8027776247196041,19
1.8470259949329193,20
1.847417311283644,21
1.8361774213478947,22
1.8257807475776242,23
1.8251136435078368,24
1.8255815042203762,25
1.8140311275083907,26
1.8147691941158939,27
1.813969388710352,28
1.802765665167823,29
1.804077040117352,30
1.8518025516704486,31
1.8307038456739428,32
1.8199041089501267,33
1.8093079637028517,34
1.80460990458052,35
1.7993770651972192,36
1.7884432335370462,37
1.7829230484252723,38
1.7730337158018288,39
1.773037755078937,40
1.7678721106662054,41
1.7623150704093087,42
1.7676172924938447,43
1.762668359743147,44
1.7517304870664143,45
1.7418496047960008,46
1.7360913511847138,47
1.7936240148573608,48
1.7831890223273275,49
1.7673642076278957,50
1.7570177850353066,51
1.7468706179837907,52
1.7417172507457144,53
1.7364225056478186,54
1.7263217239235826,55
1.7158065389330133,56
1.710533351135192,57
1.706014499648521,58
1.7003110272642588,59
1.6945798601797895,60
1.6849029086609286,61
1.6744741591159717,62
1.6745692479879102,63
1.663716375981405,64
1.659013868748246,65
1.6538540573335014,66
1.642653782130131,67
1.6378578430223698,68
1.6327350407099108,69
1.6277528915533617,70
1.622125485521159,71
1.6113256603765849,72
1.6065631397488385,73
1.6015142233917594,74
1.590369231400328,75
1.5857889968242211,76
1.5849430707374117,77
1.5955263892495937,78
1.5747301747801037,79
1.5649019950937946,80
1.5597659473370362,81
1.5594815668184234,82
1.55468935359061,83
1.5488741079890418,84
1.538236598942558,85
1.527914258251028,86
1.5285252629756445,87
1.522647325284378,88
1.5174859938489869,89
1.605818899130659,90
1.5638491446744425,91
1.5480915247767786,92
1.5323755631868592,93
1.5269528268489705,94
1.5169573017136326,95
1.5118975960142693,96
1.5065638960681105,97
1.5015453526671363,98
1.4908444050400238,99
1.485868384561201,100
1.480413677976106,101
1.4752095869031632,102
1.4859035988304024,103
1.4960918298136696,104
1.4808005946928984,105
1.4697543268466824,106
1.4539012274845928,107
1.4541462067235693,108
1.455023751906683,109
1.449042163761236,110
1.4386709371480566,111
1.433445432156979,112
1.4333958900838095,113
1.42806487344776,114
1.4229203181741186,115
1.417429032731308,116
1.412409228794446,117
1.412578792940193,118
1.4075983731469897,119
1.4333920485221476,120
1.4382550176792908,121
1.4173547174485526,122
1.406981663677643,123
1.4012037783587625,124
1.3967008232726328,125
1.391284788852726,126
1.3862287677978349,127
1.3804366761974138,128
1.3752364150256224,129
1.3705128024895008,130
1.3705085566270399,131
1.3647355108681518,132
1.375392016895762,133
1.3861115151535393,134
1.3698500035838939,135
1.3647827949260758,136
1.3543220466259964,137
1.3546417018378962,138
1.3547039213192407,139
1.349314997503458,140
1.3441891937970554,141
1.3389913790695755,142
1.3389145230206971,143
1.3340066759761655,144
1.3286444309174914,145
1.3231708992276219,146
1.3181691588445197,147
1.3184664436640334,148
1.318293040102702,149
1.323872422244268,150
1.3601216766554785,151
1.3395306867947354,152
1.3290286565120697,153
1.3236741274998955,154
1.318633896753293,155
1.3134751321324272,156
1.3132020634442203,157
1.3077959946944353,158
1.3030329186405918,159
1.3033573559038205,160
1.3034100438655642,161
1.2978870806495706,162
1.2980735056918902,163
1.293463613844243,164
1.288003392619118,165
1.2874525221379407,166
1.3090153642307354,167
1.3250793286429356,168
